"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"2924306";"Piatã (BA)";"18267"
"2924405";"Pilão Arcado (BA)";"35740"
"2924504";"Pindaí (BA)";"16889"
"2924603";"Pindobaçu (BA)";"21171"
"2924652";"Pintadas (BA)";"11012"
"2924678";"Piraí do Norte (BA)";"10411"
"2924702";"Piripá (BA)";"11849"
"2924801";"Piritiba (BA)";"25211"
"2924900";"Planaltino (BA)";"9582"
"2925006";"Planalto (BA)";"26915"
"2925105";"Poções (BA)";"48861"
"2925204";"Pojuca (BA)";"39718"
"2925253";"Ponto Novo (BA)";"15830"
"2925303";"Porto Seguro (BA)";"149324"
"2925402";"Potiraguá (BA)";"8438"
"2925501";"Prado (BA)";"29326"
"2925600";"Presidente Dutra (BA)";"15734"
"2925709";"Presidente Jânio Quadros (BA)";"13334"
"2925758";"Presidente Tancredo Neves (BA)";"28082"
"2925808";"Queimadas (BA)";"26552"
"2925907";"Quijingue (BA)";"28632"
"2925931";"Quixabeira (BA)";"9411"
"2925956";"Rafael Jambeiro (BA)";"23562"
"2926004";"Remanso (BA)";"42672"
"2926103";"Retirolândia (BA)";"14730"
"2926202";"Riachão das Neves (BA)";"23313"
"2926301";"Riachão do Jacuípe (BA)";"34784"
"2926400";"Riacho de Santana (BA)";"36439"
"2926509";"Ribeira do Amparo (BA)";"15443"
"2926608";"Ribeira do Pombal (BA)";"54965"
"2926657";"Ribeirão do Largo (BA)";"7437"
"2926707";"Rio de Contas (BA)";"13712"
"2926806";"Rio do Antônio (BA)";"15804"
"2926905";"Rio do Pires (BA)";"12130"
"2927002";"Rio Real (BA)";"41767"
"2927101";"Rodelas (BA)";"9405"
"2927200";"Ruy Barbosa (BA)";"32009"
"2927309";"Salinas da Margarida (BA)";"15772"
"2927408";"Salvador (BA)";"2953986"
"2927507";"Santa Bárbara (BA)";"21415"
"2927606";"Santa Brígida (BA)";"14976"
"2927705";"Santa Cruz Cabrália (BA)";"28552"
"2927804";"Santa Cruz da Vitória (BA)";"6698"
"2927903";"Santa Inês (BA)";"11161"
"2928000";"Santaluz (BA)";"38422"
"2928059";"Santa Luzia (BA)";"13398"
"2928109";"Santa Maria da Vitória (BA)";"41769"
"2928208";"Santana (BA)";"27492"
"2928307";"Santanópolis (BA)";"9263"
"2928406";"Santa Rita de Cássia (BA)";"29146"
"2928505";"Santa Terezinha (BA)";"10682"
"2928604";"Santo Amaro (BA)";"61961"
"2928703";"Santo Antônio de Jesus (BA)";"103342"
"2928802";"Santo Estêvão (BA)";"53898"
"2928901";"São Desidério (BA)";"33661"
"2928950";"São Domingos (BA)";"9404"
"2929008";"São Félix (BA)";"15310"
"2929057";"São Félix do Coribe (BA)";"15825"
"2929107";"São Felipe (BA)";"21964"
"2929206";"São Francisco do Conde (BA)";"40220"
"2929255";"São Gabriel (BA)";"19613"
"2929305";"São Gonçalo dos Campos (BA)";"38018"
"2929354";"São José da Vitória (BA)";"6045"
"2929370";"São José do Jacuípe (BA)";"10784"
"2929404";"São Miguel das Matas (BA)";"12092"
"2929503";"São Sebastião do Passé (BA)";"45827"
"2929602";"Sapeaçu (BA)";"18114"
"2929701";"Sátiro Dias (BA)";"20429"
"2929750";"Saubara (BA)";"12380"
"2929800";"Saúde (BA)";"13385"
"2929909";"Seabra (BA)";"45568"
"2930006";"Sebastião Laranjeiras (BA)";"11696"
"2930105";"Senhor do Bonfim (BA)";"81218"
"2930154";"Serra do Ramalho (BA)";"32991"
"2930204";"Sento Sé (BA)";"41891"
"2930303";"Serra Dourada (BA)";"18320"
"2930402";"Serra Preta (BA)";"16036"
"2930501";"Serrinha (BA)";"83088"
"2930600";"Serrolândia (BA)";"13832"
"2930709";"Simões Filho (BA)";"136050"
"2930758";"Sítio do Mato (BA)";"13437"
"2930766";"Sítio do Quinto (BA)";"11283"
"2930774";"Sobradinho (BA)";"23713"
"2930808";"Souto Soares (BA)";"17503"
"2930907";"Tabocas do Brejo Velho (BA)";"13057"
"2931004";"Tanhaçu (BA)";"21315"
"2931053";"Tanque Novo (BA)";"17884"
"2931103";"Tanquinho (BA)";"8232"
"2931202";"Taperoá (BA)";"21462"
"2931301";"Tapiramutá (BA)";"17845"
"2931350";"Teixeira de Freitas (BA)";"161690"
"2931400";"Teodoro Sampaio (BA)";"7936"
"2931509";"Teofilândia (BA)";"23378"
"2931608";"Teolândia (BA)";"15357"
"2931707";"Terra Nova (BA)";"13536"
"2931806";"Tremedal (BA)";"17700"
"2931905";"Tucano (BA)";"52540"
"2932002";"Uauá (BA)";"25773"
"2932101";"Ubaíra (BA)";"20800"
"2932200";"Ubaitaba (BA)";"20489"
"2932309";"Ubatã (BA)";"27527"
"2932408";"Uibaí (BA)";"14474"
"2932457";"Umburanas (BA)";"19522"
"2932507";"Una (BA)";"21331"
"2932606";"Urandi (BA)";"17356"
"2932705";"Uruçuca (BA)";"21711"
"2932804";"Utinga (BA)";"19780"
"2932903";"Valença (BA)";"98749"
"2933000";"Valente (BA)";"28743"
"2933059";"Várzea da Roça (BA)";"14662"
"2933109";"Várzea do Poço (BA)";"9449"
"2933158";"Várzea Nova (BA)";"13454"
"2933174";"Varzedo (BA)";"9375"
"2933208";"Vera Cruz (BA)";"43640"
"2933257";"Vereda (BA)";"6620"
"2933307";"Vitória da Conquista (BA)";"348718"
"2933406";"Wagner (BA)";"9753"
"2933455";"Wanderley (BA)";"12935"
"2933505";"Wenceslau Guimarães (BA)";"22365"
"2933604";"Xique-Xique (BA)";"48365"
"3100104";"Abadia dos Dourados (MG)";"7059"
"3100203";"Abaeté (MG)";"23611"
"3100302";"Abre Campo (MG)";"13733"
"3100401";"Acaiaca (MG)";"4065"
"3100500";"Açucena (MG)";"9997"
"3100609";"Água Boa (MG)";"14370"
"3100708";"Água Comprida (MG)";"2058"
"3100807";"Aguanil (MG)";"4440"
"3100906";"Águas Formosas (MG)";"19416"
"3101003";"Águas Vermelhas (MG)";"13576"
"3101102";"Aimorés (MG)";"25711"
"3101201";"Aiuruoca (MG)";"6209"
"3101300";"Alagoa (MG)";"2752"
"3101409";"Albertina (MG)";"3046"
"3101508";"Além Paraíba (MG)";"35866"
"3101607";"Alfenas (MG)";"79707"
"3101631";"Alfredo Vasconcelos (MG)";"6775"
"3101706";"Almenara (MG)";"41794"
"3101805";"Alpercata (MG)";"7515"
"3101904";"Alpinópolis (MG)";"19846"
"3102001";"Alterosa (MG)";"14551"
"3102050";"Alto Caparaó (MG)";"5791"
"3102100";"Alto Rio Doce (MG)";"11693"
"3102209";"Alvarenga (MG)";"4199"
"3102308";"Alvinópolis (MG)";"15599"
"3102407";"Alvorada de Minas (MG)";"3673"
"3102506";"Amparo do Serra (MG)";"4924"
"3102605";"Andradas (MG)";"40706"
"3102704";"Cachoeira de Pajeú (MG)";"9479"
"3102803";"Andrelândia (MG)";"12507"
"3102852";"Angelândia (MG)";"8541"
"3102902";"Antônio Carlos (MG)";"11608"
"3103009";"Antônio Dias (MG)";"9637"
"3103108";"Antônio Prado de Minas (MG)";"1664"
"3103207";"Araçaí (MG)";"2368"
"3103306";"Aracitaba (MG)";"2111"
"3103405";"Araçuaí (MG)";"37361"
"3103504";"Araguari (MG)";"117445"
"3103603";"Arantina (MG)";"2873"
"3103702";"Araponga (MG)";"8544"
"3103751";"Araporã (MG)";"6774"
"3103801";"Arapuá (MG)";"2883"
"3103900";"Araújos (MG)";"8996"
"3104007";"Araxá (MG)";"104283"
"3104106";"Arceburgo (MG)";"10578"
"3104205";"Arcos (MG)";"39811"
"3104304";"Areado (MG)";"14956"
"3104403";"Argirita (MG)";"2859"
"3104452";"Aricanduva (MG)";"5192"
"3104502";"Arinos (MG)";"18243"
"3104601";"Astolfo Dutra (MG)";"14118"
"3104700";"Ataléia (MG)";"13762"
"3104809";"Augusto de Lima (MG)";"5023"
"3104908";"Baependi (MG)";"19315"
"3105004";"Baldim (MG)";"8051"
"3105103";"Bambuí (MG)";"24018"
"3105202";"Bandeira (MG)";"4984"
"3105301";"Bandeira do Sul (MG)";"5739"
"3105400";"Barão de Cocais (MG)";"31968"
"3105509";"Barão de Monte Alto (MG)";"5648"
"3105608";"Barbacena (MG)";"136689"
"3105707";"Barra Longa (MG)";"5624"
"3105905";"Barroso (MG)";"20882"
"3106002";"Bela Vista de Minas (MG)";"10416"
"3106101";"Belmiro Braga (MG)";"3503"
"3106200";"Belo Horizonte (MG)";"2523794"
"3106309";"Belo Oriente (MG)";"26158"
"3106408";"Belo Vale (MG)";"7841"
"3106507";"Berilo (MG)";"12360"
"3106606";"Bertópolis (MG)";"4678"
"3106655";"Berizal (MG)";"4720"
"3106705";"Betim (MG)";"427146"
"3106804";"Bias Fortes (MG)";"3613"
"3106903";"Bicas (MG)";"14545"
"3107000";"Biquinhas (MG)";"2619"
"3107109";"Boa Esperança (MG)";"40530"
"3107208";"Bocaina de Minas (MG)";"5185"
"3107307";"Bocaiúva (MG)";"50168"
"3107406";"Bom Despacho (MG)";"50042"
"3107505";"Bom Jardim de Minas (MG)";"6644"
"3107604";"Bom Jesus da Penha (MG)";"4203"
"3107703";"Bom Jesus do Amparo (MG)";"6018"
"3107802";"Bom Jesus do Galho (MG)";"15459"
"3107901";"Bom Repouso (MG)";"10775"
"3108008";"Bom Sucesso (MG)";"17907"
"3108107";"Bonfim (MG)";"7020"
"3108206";"Bonfinópolis de Minas (MG)";"5764"
"3108255";"Bonito de Minas (MG)";"10951"
"3108305";"Borda da Mata (MG)";"19055"
"3108404";"Botelhos (MG)";"15322"
"3108503";"Botumirim (MG)";"6540"
"3108552";"Brasilândia de Minas (MG)";"16105"
"3108602";"Brasília de Minas (MG)";"32732"
"3108701";"Brás Pires (MG)";"4550"
"3108800";"Braúnas (MG)";"5003"
"3108909";"Brazópolis (MG)";"14889"
"3109006";"Brumadinho (MG)";"38863"
"3109105";"Bueno Brandão (MG)";"11233"
"3109204";"Buenópolis (MG)";"10594"
"3109253";"Bugre (MG)";"4146"
"3109303";"Buritis (MG)";"24689"
"3109402";"Buritizeiro (MG)";"28335"
"3109451";"Cabeceira Grande (MG)";"6940"
"3109501";"Cabo Verde (MG)";"14330"
"3109600";"Cachoeira da Prata (MG)";"3710"
"3109709";"Cachoeira de Minas (MG)";"11646"
"3109808";"Cachoeira Dourada (MG)";"2691"
"3109907";"Caetanópolis (MG)";"11399"
"3110004";"Caeté (MG)";"44377"
"3110103";"Caiana (MG)";"5440"
"3110202";"Cajuri (MG)";"4108"
"3110301";"Caldas (MG)";"14529"
"3110400";"Camacho (MG)";"3064"
"3110509";"Camanducaia (MG)";"22057"
"3110608";"Cambuí (MG)";"29165"
"3110707";"Cambuquira (MG)";"13053"
"3110806";"Campanário (MG)";"3757"
"3110905";"Campanha (MG)";"16627"
"3111002";"Campestre (MG)";"21440"
"3111101";"Campina Verde (MG)";"20079"
"3111150";"Campo Azul (MG)";"3863"
"3111200";"Campo Belo (MG)";"54458"
"3111309";"Campo do Meio (MG)";"11878"
"3111408";"Campo Florido (MG)";"7886"
"3111507";"Campos Altos (MG)";"15387"
"3111606";"Campos Gerais (MG)";"29057"
"3111705";"Canaã (MG)";"4699"
"3111804";"Canápolis (MG)";"12117"
"3111903";"Cana Verde (MG)";"5735"
"3112000";"Candeias (MG)";"15147"
"3112059";"Cantagalo (MG)";"4517"
"3112109";"Caparaó (MG)";"5489"
"3112208";"Capela Nova (MG)";"4805"
"3112307";"Capelinha (MG)";"37867"
"3112406";"Capetinga (MG)";"7152"
"3112505";"Capim Branco (MG)";"9678"
"3112604";"Capinópolis (MG)";"16250"
"3112653";"Capitão Andrade (MG)";"5405"
"3112703";"Capitão Enéas (MG)";"15237"
"3112802";"Capitólio (MG)";"8682"
"3112901";"Caputira (MG)";"9431"
"3113008";"Caraí (MG)";"23781"
"3113107";"Caranaíba (MG)";"3299"
"3113206";"Carandaí (MG)";"25376"
"3113305";"Carangola (MG)";"33559"
"3113404";"Caratinga (MG)";"91841"
"3113503";"Carbonita (MG)";"9544"
"3113602";"Careaçu (MG)";"6757"
"3113701";"Carlos Chagas (MG)";"19750"
"3113800";"Carmésia (MG)";"2629"
"3113909";"Carmo da Cachoeira (MG)";"12350"
"3114006";"Carmo da Mata (MG)";"11559"
"3114105";"Carmo de Minas (MG)";"14822"
"3114204";"Carmo do Cajuru (MG)";"22136"
"3114303";"Carmo do Paranaíba (MG)";"30861"
"3114402";"Carmo do Rio Claro (MG)";"21458"
"3114501";"Carmópolis de Minas (MG)";"18995"
"3114550";"Carneirinho (MG)";"10072"
"3114600";"Carrancas (MG)";"4110"
"3114709";"Carvalhópolis (MG)";"3581"
"3114808";"Carvalhos (MG)";"4617"
"3114907";"Casa Grande (MG)";"2309"
"3115003";"Cascalho Rico (MG)";"3071"
"3115102";"Cássia (MG)";"18057"
"3115201";"Conceição da Barra de Minas (MG)";"4050"
"3115300";"Cataguases (MG)";"75025"
"3115359";"Catas Altas (MG)";"5316"
"3115409";"Catas Altas da Noruega (MG)";"3666"
"3115458";"Catuji (MG)";"6612"
"3115474";"Catuti (MG)";"5151"
"3115508";"Caxambu (MG)";"22208"
"3115607";"Cedro do Abaeté (MG)";"1209"
"3115706";"Central de Minas (MG)";"7112"
"3115805";"Centralina (MG)";"10622"
"3115904";"Chácara (MG)";"3101"
"3116001";"Chalé (MG)";"5823"
"3116100";"Chapada do Norte (MG)";"15675"
"3116159";"Chapada Gaúcha (MG)";"12971"
"3116209";"Chiador (MG)";"2789"
"3116308";"Cipotânea (MG)";"6868"
"3116407";"Claraval (MG)";"4847"
"3116506";"Claro dos Poções (MG)";"7819"
"3116605";"Cláudio (MG)";"28287"
"3116704";"Coimbra (MG)";"7559"
"3116803";"Coluna (MG)";"9146"
"3116902";"Comendador Gomes (MG)";"3138"
"3117009";"Comercinho (MG)";"7599"
"3117108";"Conceição da Aparecida (MG)";"10374"
"3117207";"Conceição das Pedras (MG)";"2858"
"3117306";"Conceição das Alagoas (MG)";"26818"
"3117405";"Conceição de Ipanema (MG)";"4644"
"3117504";"Conceição do Mato Dentro (MG)";"18126"
"3117603";"Conceição do Pará (MG)";"5515"
"3117702";"Conceição do Rio Verde (MG)";"13724"
"3117801";"Conceição dos Ouros (MG)";"11467"
"3117836";"Cônego Marinho (MG)";"7624"
"3117876";"Confins (MG)";"6608"
"3117900";"Congonhal (MG)";"11706"
"3118007";"Congonhas (MG)";"53843"
"3118106";"Congonhas do Norte (MG)";"5134"
"3118205";"Conquista (MG)";"6960"
"3118304";"Conselheiro Lafaiete (MG)";"127369"
"3118403";"Conselheiro Pena (MG)";"23240"
"3118502";"Consolação (MG)";"1810"
"3118601";"Contagem (MG)";"658580"
"3118700";"Coqueiral (MG)";"9432"
"3118809";"Coração de Jesus (MG)";"27052"
"3118908";"Cordisburgo (MG)";"9029"
"3119005";"Cordislândia (MG)";"3587"
"3119104";"Corinto (MG)";"24384"
"3119203";"Coroaci (MG)";"10339"
"3119302";"Coromandel (MG)";"28508"
"3119401";"Coronel Fabriciano (MG)";"110326"
"3119500";"Coronel Murta (MG)";"9411"
"3119609";"Coronel Pacheco (MG)";"3125"
"3119708";"Coronel Xavier Chaves (MG)";"3471"
"3119807";"Córrego Danta (MG)";"3359"
"3119906";"Córrego do Bom Jesus (MG)";"3804"
"3119955";"Córrego Fundo (MG)";"6295"
"3120003";"Córrego Novo (MG)";"2970"
"3120102";"Couto de Magalhães de Minas (MG)";"4444"
"3120151";"Crisólita (MG)";"6631"
"3120201";"Cristais (MG)";"12564"
"3120300";"Cristália (MG)";"6042"
"3120409";"Cristiano Otoni (MG)";"5225"
"3120508";"Cristina (MG)";"10482"
"3120607";"Crucilândia (MG)";"5057"
"3120706";"Cruzeiro da Fortaleza (MG)";"4174"
"3120805";"Cruzília (MG)";"15497"
"3120839";"Cuparaque (MG)";"4995"
"3120870";"Curral de Dentro (MG)";"7623"
"3120904";"Curvelo (MG)";"79878"
"3121001";"Datas (MG)";"5471"
"3121100";"Delfim Moreira (MG)";"8205"
"3121209";"Delfinópolis (MG)";"7186"
"3121258";"Delta (MG)";"9904"
"3121308";"Descoberto (MG)";"5047"
"3121407";"Desterro de Entre Rios (MG)";"7334"
"3121506";"Desterro do Melo (MG)";"3015"
"3121605";"Diamantina (MG)";"48230"
"3121704";"Diogo de Vasconcelos (MG)";"3913"
"3121803";"Dionísio (MG)";"8287"
"3121902";"Divinésia (MG)";"3455"
"3122009";"Divino (MG)";"20133"
"3122108";"Divino das Laranjeiras (MG)";"5086"
"3122207";"Divinolândia de Minas (MG)";"7559"
"3122306";"Divinópolis (MG)";"234937"
"3122355";"Divisa Alegre (MG)";"6625"
"3122405";"Divisa Nova (MG)";"6068"
"3122454";"Divisópolis (MG)";"10547"
"3122470";"Dom Bosco (MG)";"3818"
"3122504";"Dom Cavati (MG)";"5247"
"3122603";"Dom Joaquim (MG)";"4602"
"3122702";"Dom Silvério (MG)";"5351"
"3122801";"Dom Viçoso (MG)";"3072"
"3122900";"Dona Euzébia (MG)";"6527"
"3123007";"Dores de Campos (MG)";"10093"
"3123106";"Dores de Guanhães (MG)";"5316"
"3123205";"Dores do Indaiá (MG)";"13923"
"3123304";"Dores do Turvo (MG)";"4437"
"3123403";"Doresópolis (MG)";"1533"
"3123502";"Douradoquara (MG)";"1930"
"3123528";"Durandé (MG)";"7884"
"3123601";"Elói Mendes (MG)";"27730"
"3123700";"Engenheiro Caldas (MG)";"11098"
"3123809";"Engenheiro Navarro (MG)";"7377"
"3123858";"Entre Folhas (MG)";"5443"
"3123908";"Entre Rios de Minas (MG)";"15292"
"3124005";"Ervália (MG)";"19015"
"3124104";"Esmeraldas (MG)";"69010"
"3124203";"Espera Feliz (MG)";"24805"
"3124302";"Espinosa (MG)";"32214"
"3124401";"Espírito Santo do Dourado (MG)";"4712"
"3124500";"Estiva (MG)";"11449"
"3124609";"Estrela Dalva (MG)";"2448"
"3124708";"Estrela do Indaiá (MG)";"3590"
"3124807";"Estrela do Sul (MG)";"7981"
"3124906";"Eugenópolis (MG)";"11285"
"3125002";"Ewbank da Câmara (MG)";"3952"
"3125101";"Extrema (MG)";"34344"
"3125200";"Fama (MG)";"2426"
"3125309";"Faria Lemos (MG)";"3371"
"3125408";"Felício dos Santos (MG)";"5012"
"3125507";"São Gonçalo do Rio Preto (MG)";"3205"
"3125606";"Felisburgo (MG)";"7431"
"3125705";"Felixlândia (MG)";"15273"
"3125804";"Fernandes Tourinho (MG)";"3369"
"3125903";"Ferros (MG)";"10432"
"3125952";"Fervedouro (MG)";"11039"
"3126000";"Florestal (MG)";"7343"
"3126109";"Formiga (MG)";"68423"
"3126208";"Formoso (MG)";"9294"
"3126307";"Fortaleza de Minas (MG)";"4407"
"3126406";"Fortuna de Minas (MG)";"2932"
"3126505";"Francisco Badaró (MG)";"10557"
"3126604";"Francisco Dumont (MG)";"5215"
"3126703";"Francisco Sá (MG)";"26428"
"3126752";"Franciscópolis (MG)";"5672"
"3126802";"Frei Gaspar (MG)";"6024"
"3126901";"Frei Inocêncio (MG)";"9597"
"3126950";"Frei Lagonegro (MG)";"3510"
"3127008";"Fronteira (MG)";"17072"
"3127057";"Fronteira dos Vales (MG)";"4733"
"3127073";"Fruta de Leite (MG)";"5709"
"3127107";"Frutal (MG)";"58770"
"3127206";"Funilândia (MG)";"4277"
"3127305";"Galiléia (MG)";"7034"
"3127339";"Gameleiras (MG)";"5246"
"3127354";"Glaucilândia (MG)";"3160"
"3127370";"Goiabeira (MG)";"3328"
"3127388";"Goianá (MG)";"3952"
"3127404";"Gonçalves (MG)";"4410"
"3127503";"Gonzaga (MG)";"6223"
"3127602";"Gouveia (MG)";"12064"
"3127701";"Governador Valadares (MG)";"280901"
"3127800";"Grão Mogol (MG)";"15931"
"3127909";"Grupiara (MG)";"1418"
"3128006";"Guanhães (MG)";"34054"
"3128105";"Guapé (MG)";"14460"
"3128204";"Guaraciaba (MG)";"10542"
"3128253";"Guaraciama (MG)";"5001"
"3128303";"Guaranésia (MG)";"19378"
"3128402";"Guarani (MG)";"9047"
"3128501";"Guarará (MG)";"3938"
"3128600";"Guarda-Mor (MG)";"6736"
"3128709";"Guaxupé (MG)";"52294"
"3128808";"Guidoval (MG)";"7300"
"3128907";"Guimarânia (MG)";"7956"
"3129004";"Guiricema (MG)";"8714"
"3129103";"Gurinhatã (MG)";"5959"
"3129202";"Heliodora (MG)";"6561"
"3129301";"Iapu (MG)";"10962"
"3129400";"Ibertioga (MG)";"5150"
"3129509";"Ibiá (MG)";"25100"
"3129608";"Ibiaí (MG)";"8400"
"3129657";"Ibiracatu (MG)";"6165"
"3129707";"Ibiraci (MG)";"13575"
"3129806";"Ibirité (MG)";"177475"
"3129905";"Ibitiúra de Minas (MG)";"3536"
"3130002";"Ibituruna (MG)";"3018"
"3130051";"Icaraí de Minas (MG)";"11835"
"3130101";"Igarapé (MG)";"41127"
"3130200";"Igaratinga (MG)";"10547"
"3130309";"Iguatama (MG)";"8172"
"3130408";"Ijaci (MG)";"6460"
"3130507";"Ilicínea (MG)";"12358"
"3130556";"Imbé de Minas (MG)";"6899"
"3130606";"Inconfidentes (MG)";"7356"
"3130655";"Indaiabira (MG)";"7524"
"3130705";"Indianópolis (MG)";"6806"
"3130804";"Ingaí (MG)";"2785"
"3130903";"Inhapim (MG)";"24792"
"3131000";"Inhaúma (MG)";"6240"
"3131109";"Inimutaba (MG)";"7489"
"3131158";"Ipaba (MG)";"18375"
"3131208";"Ipanema (MG)";"19736"
"3131307";"Ipatinga (MG)";"261203"
"3131406";"Ipiaçu (MG)";"4285"
"3131505";"Ipuiúna (MG)";"10125"
"3131604";"Iraí de Minas (MG)";"6969"
"3131703";"Itabira (MG)";"119285"
"3131802";"Itabirinha (MG)";"11498"
"3131901";"Itabirito (MG)";"50816"
"3132008";"Itacambira (MG)";"5374"
"3132107";"Itacarambi (MG)";"18443"
"3132206";"Itaguara (MG)";"13329"
"3132305";"Itaipé (MG)";"12725"
"3132404";"Itajubá (MG)";"97000"
"3132503";"Itamarandiba (MG)";"34661"
"3132602";"Itamarati de Minas (MG)";"4362"
"3132701";"Itambacuri (MG)";"23637"
"3132800";"Itambé do Mato Dentro (MG)";"2207"
"3132909";"Itamogi (MG)";"10501"
"3133006";"Itamonte (MG)";"15391"
"3133105";"Itanhandu (MG)";"15290"
"3133204";"Itanhomi (MG)";"12394"
"3133303";"Itaobim (MG)";"21559"
"3133402";"Itapagipe (MG)";"15041"
"3133501";"Itapecerica (MG)";"22158"
"3133600";"Itapeva (MG)";"9618"
"3133709";"Itatiaiuçu (MG)";"10979"
"3133758";"Itaú de Minas (MG)";"16082"
"3133808";"Itaúna (MG)";"92696"
"3133907";"Itaverava (MG)";"5690"
"3134004";"Itinga (MG)";"15147"
"3134103";"Itueta (MG)";"6120"
"3134202";"Ituiutaba (MG)";"104526"
"3134301";"Itumirim (MG)";"6213"
"3134400";"Iturama (MG)";"38484"
"3134509";"Itutinga (MG)";"3926"
"3134608";"Jaboticatubas (MG)";"19545"
"3134707";"Jacinto (MG)";"12561"
"3134806";"Jacuí (MG)";"7809"
"3134905";"Jacutinga (MG)";"25453"
"3135001";"Jaguaraçu (MG)";"3158"
"3135050";"Jaíba (MG)";"37939"
"3135076";"Jampruca (MG)";"5414"
"3135100";"Janaúba (MG)";"71653"
"3135209";"Januária (MG)";"68584"
"3135308";"Japaraíba (MG)";"4308"
"3135357";"Japonvar (MG)";"8683"
"3135407";"Jeceaba (MG)";"5209"
"3135456";"Jenipapo de Minas (MG)";"7672"
"3135506";"Jequeri (MG)";"12859"
"3135605";"Jequitaí (MG)";"7890"
"3135704";"Jequitibá (MG)";"5319"
"3135803";"Jequitinhonha (MG)";"25560"
"3135902";"Jesuânia (MG)";"4898"
"3136009";"Joaíma (MG)";"15634"
"3136108";"Joanésia (MG)";"4996"
"3136207";"João Monlevade (MG)";"79590"
"3136306";"João Pinheiro (MG)";"48751"
"3136405";"Joaquim Felício (MG)";"4669"
"3136504";"Jordânia (MG)";"10901"
"3136520";"José Gonçalves de Minas (MG)";"4631"
"3136553";"José Raydan (MG)";"4894"
"3136579";"Josenópolis (MG)";"4877"
"3136603";"Nova União (MG)";"5804"
"3136652";"Juatuba (MG)";"25874"
"3136702";"Juiz de Fora (MG)";"563769"
"3136801";"Juramento (MG)";"4358"
"3136900";"Juruaia (MG)";"10341"
"3136959";"Juvenília (MG)";"5860"
"3137007";"Ladainha (MG)";"18152"
"3137106";"Lagamar (MG)";"7795"
"3137205";"Lagoa da Prata (MG)";"51204"
"3137304";"Lagoa dos Patos (MG)";"4248"
"3137403";"Lagoa Dourada (MG)";"13056"
"3137502";"Lagoa Formosa (MG)";"18175"
"3137536";"Lagoa Grande (MG)";"9440"
"3137601";"Lagoa Santa (MG)";"61752"
"3137700";"Lajinha (MG)";"20301"
"3137809";"Lambari (MG)";"20870"
"3137908";"Lamim (MG)";"3498"
"3138005";"Laranjal (MG)";"6852"
"3138104";"Lassance (MG)";"6664"
"3138203";"Lavras (MG)";"102124"
"3138302";"Leandro Ferreira (MG)";"3300"
"3138351";"Leme do Prado (MG)";"4998"
"3138401";"Leopoldina (MG)";"53354"
