"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"2915809";"Itambé (BA)";"23147"
"2915908";"Itanagra (BA)";"8038"
"2916005";"Itanhém (BA)";"20554"
"2916104";"Itaparica (BA)";"22744"
"2916203";"Itapé (BA)";"10022"
"2916302";"Itapebi (BA)";"10856"
"2916401";"Itapetinga (BA)";"76881"
"2916500";"Itapicuru (BA)";"36320"
"2916609";"Itapitanga (BA)";"10799"
"2916708";"Itaquara (BA)";"8557"
"2916807";"Itarantim (BA)";"20206"
"2916856";"Itatim (BA)";"14895"
"2916906";"Itiruçu (BA)";"13280"
"2917003";"Itiúba (BA)";"37500"
"2917102";"Itororó (BA)";"21210"
"2917201";"Ituaçu (BA)";"19494"
"2917300";"Ituberá (BA)";"29273"
"2917334";"Iuiu (BA)";"11366"
"2917359";"Jaborandi (BA)";"9138"
"2917409";"Jacaraci (BA)";"15435"
"2917508";"Jacobina (BA)";"83435"
"2917607";"Jaguaquara (BA)";"55751"
"2917706";"Jaguarari (BA)";"34304"
"2917805";"Jaguaripe (BA)";"18849"
"2917904";"Jandaíra (BA)";"11092"
"2918001";"Jequié (BA)";"161880"
"2918100";"Jeremoabo (BA)";"41387"
"2918209";"Jiquiriçá (BA)";"15071"
"2918308";"Jitaúna (BA)";"12985"
"2918357";"João Dourado (BA)";"25431"
"2918407";"Juazeiro (BA)";"220253"
"2918456";"Jucuruçu (BA)";"10032"
"2918506";"Jussara (BA)";"16006"
"2918555";"Jussari (BA)";"6324"
"2918605";"Jussiape (BA)";"7239"
"2918704";"Lafaiete Coutinho (BA)";"3996"
"2918753";"Lagoa Real (BA)";"15920"
"2918803";"Laje (BA)";"24112"
"2918902";"Lajedão (BA)";"4046"
"2919009";"Lajedinho (BA)";"4032"
"2919058";"Lajedo do Tabocal (BA)";"8862"
"2919108";"Lamarão (BA)";"9099"
"2919157";"Lapão (BA)";"28166"
"2919207";"Lauro de Freitas (BA)";"194641"
"2919306";"Lençóis (BA)";"11544"
"2919405";"Licínio de Almeida (BA)";"12967"
"2919504";"Livramento de Nossa Senhora (BA)";"46399"
"2919553";"Luís Eduardo Magalhães (BA)";"81730"
"2919603";"Macajuba (BA)";"11878"
"2919702";"Macarani (BA)";"18954"
"2919801";"Macaúbas (BA)";"50637"
"2919900";"Macururé (BA)";"8288"
"2919926";"Madre de Deus (BA)";"20689"
"2919959";"Maetinga (BA)";"4796"
"2920007";"Maiquinique (BA)";"10183"
"2920106";"Mairi (BA)";"19736"
"2920205";"Malhada (BA)";"17491"
"2920304";"Malhada de Pedras (BA)";"8875"
"2920403";"Manoel Vitorino (BA)";"14364"
"2920452";"Mansidão (BA)";"13864"
"2920502";"Maracás (BA)";"23373"
"2920601";"Maragogipe (BA)";"46106"
"2920700";"Maraú (BA)";"21246"
"2920809";"Marcionílio Souza (BA)";"10941"
"2920908";"Mascote (BA)";"14800"
"2921005";"Mata de São João (BA)";"46392"
"2921054";"Matina (BA)";"12404"
"2921104";"Medeiros Neto (BA)";"23535"
"2921203";"Miguel Calmon (BA)";"27600"
"2921302";"Milagres (BA)";"11621"
"2921401";"Mirangaba (BA)";"18588"
"2921450";"Mirante (BA)";"9735"
"2921500";"Monte Santo (BA)";"52015"
"2921609";"Morpará (BA)";"8958"
"2921708";"Morro do Chapéu (BA)";"36789"
"2921807";"Mortugaba (BA)";"12505"
"2921906";"Mucugê (BA)";"10096"
"2922003";"Mucuri (BA)";"41587"
"2922052";"Mulungu do Morro (BA)";"12159"
"2922102";"Mundo Novo (BA)";"27165"
"2922201";"Muniz Ferreira (BA)";"7650"
"2922250";"Muquém do São Francisco (BA)";"11571"
"2922300";"Muritiba (BA)";"30585"
"2922409";"Mutuípe (BA)";"22917"
"2922508";"Nazaré (BA)";"29450"
"2922607";"Nilo Peçanha (BA)";"14279"
"2922656";"Nordestina (BA)";"13552"
"2922706";"Nova Canaã (BA)";"17113"
"2922730";"Nova Fátima (BA)";"8101"
"2922755";"Nova Ibiá (BA)";"7010"
"2922805";"Nova Itarana (BA)";"8372"
"2922854";"Nova Redenção (BA)";"9485"
"2922904";"Nova Soure (BA)";"25931"
"2923001";"Nova Viçosa (BA)";"43648"
"2923035";"Novo Horizonte (BA)";"12381"
"2923050";"Novo Triunfo (BA)";"16016"
"2923100";"Olindina (BA)";"26907"
"2923209";"Oliveira dos Brejinhos (BA)";"22789"
"2923308";"Ouriçangas (BA)";"8895"
"2923357";"Ourolândia (BA)";"17954"
"2923407";"Palmas de Monte Alto (BA)";"22487"
"2923506";"Palmeiras (BA)";"9191"
"2923605";"Paramirim (BA)";"22184"
"2923704";"Paratinga (BA)";"32807"
"2923803";"Paripiranga (BA)";"29980"
"2923902";"Pau Brasil (BA)";"10784"
"2924009";"Paulo Afonso (BA)";"119930"
"2924058";"Pé de Serra (BA)";"14229"
"2924108";"Pedrão (BA)";"7486"
"2924207";"Pedro Alexandre (BA)";"18173"
"2924306";"Piatã (BA)";"18366"
"2924405";"Pilão Arcado (BA)";"35590"
"2924504";"Pindaí (BA)";"16849"
"2924603";"Pindobaçu (BA)";"21191"
"2924652";"Pintadas (BA)";"11036"
"2924678";"Piraí do Norte (BA)";"10386"
"2924702";"Piripá (BA)";"12035"
"2924801";"Piritiba (BA)";"25002"
"2924900";"Planaltino (BA)";"9529"
"2925006";"Planalto (BA)";"26743"
"2925105";"Poções (BA)";"48798"
"2925204";"Pojuca (BA)";"37993"
"2925253";"Ponto Novo (BA)";"15892"
"2925303";"Porto Seguro (BA)";"147444"
"2925402";"Potiraguá (BA)";"8694"
"2925501";"Prado (BA)";"29273"
"2925600";"Presidente Dutra (BA)";"15699"
"2925709";"Presidente Jânio Quadros (BA)";"13456"
"2925758";"Presidente Tancredo Neves (BA)";"27803"
"2925808";"Queimadas (BA)";"26525"
"2925907";"Quijingue (BA)";"28556"
"2925931";"Quixabeira (BA)";"9414"
"2925956";"Rafael Jambeiro (BA)";"23525"
"2926004";"Remanso (BA)";"42481"
"2926103";"Retirolândia (BA)";"14627"
"2926202";"Riachão das Neves (BA)";"23290"
"2926301";"Riachão do Jacuípe (BA)";"34715"
"2926400";"Riacho de Santana (BA)";"36246"
"2926509";"Ribeira do Amparo (BA)";"15308"
"2926608";"Ribeira do Pombal (BA)";"54773"
"2926657";"Ribeirão do Largo (BA)";"7835"
"2926707";"Rio de Contas (BA)";"13581"
"2926806";"Rio do Antônio (BA)";"15720"
"2926905";"Rio do Pires (BA)";"12109"
"2927002";"Rio Real (BA)";"41085"
"2927101";"Rodelas (BA)";"9297"
"2927200";"Ruy Barbosa (BA)";"31933"
"2927309";"Salinas da Margarida (BA)";"15585"
"2927408";"Salvador (BA)";"2938092"
"2927507";"Santa Bárbara (BA)";"21310"
"2927606";"Santa Brígida (BA)";"15091"
"2927705";"Santa Cruz Cabrália (BA)";"28394"
"2927804";"Santa Cruz da Vitória (BA)";"6723"
"2927903";"Santa Inês (BA)";"11169"
"2928000";"Santaluz (BA)";"38219"
"2928059";"Santa Luzia (BA)";"13508"
"2928109";"Santa Maria da Vitória (BA)";"41782"
"2928208";"Santana (BA)";"27381"
"2928307";"Santanópolis (BA)";"9232"
"2928406";"Santa Rita de Cássia (BA)";"28988"
"2928505";"Santa Terezinha (BA)";"10619"
"2928604";"Santo Amaro (BA)";"61836"
"2928703";"Santo Antônio de Jesus (BA)";"102469"
"2928802";"Santo Estêvão (BA)";"53473"
"2928901";"São Desidério (BA)";"33168"
"2928950";"São Domingos (BA)";"9381"
"2929008";"São Félix (BA)";"15272"
"2929057";"São Félix do Coribe (BA)";"15738"
"2929107";"São Felipe (BA)";"21935"
"2929206";"São Francisco do Conde (BA)";"39790"
"2929255";"São Gabriel (BA)";"19594"
"2929305";"São Gonçalo dos Campos (BA)";"37634"
"2929354";"São José da Vitória (BA)";"6081"
"2929370";"São José do Jacuípe (BA)";"10735"
"2929404";"São Miguel das Matas (BA)";"12051"
"2929503";"São Sebastião do Passé (BA)";"45660"
"2929602";"Sapeaçu (BA)";"18083"
"2929701";"Sátiro Dias (BA)";"20376"
"2929750";"Saubara (BA)";"12311"
"2929800";"Saúde (BA)";"13343"
"2929909";"Seabra (BA)";"45395"
"2930006";"Sebastião Laranjeiras (BA)";"11615"
"2930105";"Senhor do Bonfim (BA)";"80769"
"2930154";"Serra do Ramalho (BA)";"33000"
"2930204";"Sento Sé (BA)";"41576"
"2930303";"Serra Dourada (BA)";"18352"
"2930402";"Serra Preta (BA)";"16171"
"2930501";"Serrinha (BA)";"82621"
"2930600";"Serrolândia (BA)";"13774"
"2930709";"Simões Filho (BA)";"134674"
"2930758";"Sítio do Mato (BA)";"13381"
"2930766";"Sítio do Quinto (BA)";"11517"
"2930774";"Sobradinho (BA)";"23650"
"2930808";"Souto Soares (BA)";"17419"
"2930907";"Tabocas do Brejo Velho (BA)";"13043"
"2931004";"Tanhaçu (BA)";"21299"
"2931053";"Tanque Novo (BA)";"17797"
"2931103";"Tanquinho (BA)";"8214"
"2931202";"Taperoá (BA)";"21282"
"2931301";"Tapiramutá (BA)";"17855"
"2931350";"Teixeira de Freitas (BA)";"159813"
"2931400";"Teodoro Sampaio (BA)";"7984"
"2931509";"Teofilândia (BA)";"23319"
"2931608";"Teolândia (BA)";"15269"
"2931707";"Terra Nova (BA)";"13527"
"2931806";"Tremedal (BA)";"17854"
"2931905";"Tucano (BA)";"52381"
"2932002";"Uauá (BA)";"25853"
"2932101";"Ubaíra (BA)";"20793"
"2932200";"Ubaitaba (BA)";"20646"
"2932309";"Ubatã (BA)";"27297"
"2932408";"Uibaí (BA)";"14454"
"2932457";"Umburanas (BA)";"19343"
"2932507";"Una (BA)";"21706"
"2932606";"Urandi (BA)";"17329"
"2932705";"Uruçuca (BA)";"21778"
"2932804";"Utinga (BA)";"19688"
"2932903";"Valença (BA)";"98053"
"2933000";"Valente (BA)";"28426"
"2933059";"Várzea da Roça (BA)";"14632"
"2933109";"Várzea do Poço (BA)";"9404"
"2933158";"Várzea Nova (BA)";"13500"
"2933174";"Varzedo (BA)";"9409"
"2933208";"Vera Cruz (BA)";"43162"
"2933257";"Vereda (BA)";"6657"
"2933307";"Vitória da Conquista (BA)";"346069"
"2933406";"Wagner (BA)";"9743"
"2933455";"Wanderley (BA)";"12971"
"2933505";"Wenceslau Guimarães (BA)";"22445"
"2933604";"Xique-Xique (BA)";"48274"
"3100104";"Abadia dos Dourados (MG)";"7037"
"3100203";"Abaeté (MG)";"23574"
"3100302";"Abre Campo (MG)";"13726"
"3100401";"Acaiaca (MG)";"4061"
"3100500";"Açucena (MG)";"10066"
"3100609";"Água Boa (MG)";"14524"
"3100708";"Água Comprida (MG)";"2061"
"3100807";"Aguanil (MG)";"4406"
"3100906";"Águas Formosas (MG)";"19363"
"3101003";"Águas Vermelhas (MG)";"13513"
"3101102";"Aimorés (MG)";"25703"
"3101201";"Aiuruoca (MG)";"6224"
"3101300";"Alagoa (MG)";"2756"
"3101409";"Albertina (MG)";"3040"
"3101508";"Além Paraíba (MG)";"35795"
"3101607";"Alfenas (MG)";"79222"
"3101631";"Alfredo Vasconcelos (MG)";"6709"
"3101706";"Almenara (MG)";"41552"
"3101805";"Alpercata (MG)";"7497"
"3101904";"Alpinópolis (MG)";"19741"
"3102001";"Alterosa (MG)";"14494"
"3102050";"Alto Caparaó (MG)";"5748"
"3102100";"Alto Rio Doce (MG)";"11792"
"3102209";"Alvarenga (MG)";"4245"
"3102308";"Alvinópolis (MG)";"15609"
"3102407";"Alvorada de Minas (MG)";"3669"
"3102506";"Amparo do Serra (MG)";"4947"
"3102605";"Andradas (MG)";"40407"
"3102704";"Cachoeira de Pajeú (MG)";"9445"
"3102803";"Andrelândia (MG)";"12507"
"3102852";"Angelândia (MG)";"8502"
"3102902";"Antônio Carlos (MG)";"11584"
"3103009";"Antônio Dias (MG)";"9660"
"3103108";"Antônio Prado de Minas (MG)";"1670"
"3103207";"Araçaí (MG)";"2361"
"3103306";"Aracitaba (MG)";"2112"
"3103405";"Araçuaí (MG)";"37317"
"3103504";"Araguari (MG)";"116871"
"3103603";"Arantina (MG)";"2877"
"3103702";"Araponga (MG)";"8523"
"3103751";"Araporã (MG)";"6717"
"3103801";"Arapuá (MG)";"2879"
"3103900";"Araújos (MG)";"8885"
"3104007";"Araxá (MG)";"103287"
"3104106";"Arceburgo (MG)";"10478"
"3104205";"Arcos (MG)";"39537"
"3104304";"Areado (MG)";"14851"
"3104403";"Argirita (MG)";"2874"
"3104452";"Aricanduva (MG)";"5156"
"3104502";"Arinos (MG)";"18232"
"3104601";"Astolfo Dutra (MG)";"14030"
"3104700";"Ataléia (MG)";"13897"
"3104809";"Augusto de Lima (MG)";"5032"
"3104908";"Baependi (MG)";"19252"
"3105004";"Baldim (MG)";"8061"
"3105103";"Bambuí (MG)";"23936"
"3105202";"Bandeira (MG)";"5001"
"3105301";"Bandeira do Sul (MG)";"5708"
"3105400";"Barão de Cocais (MG)";"31628"
"3105509";"Barão de Monte Alto (MG)";"5676"
"3105608";"Barbacena (MG)";"135829"
"3105707";"Barra Longa (MG)";"5710"
"3105905";"Barroso (MG)";"20790"
"3106002";"Bela Vista de Minas (MG)";"10399"
"3106101";"Belmiro Braga (MG)";"3502"
"3106200";"Belo Horizonte (MG)";"2513451"
"3106309";"Belo Oriente (MG)";"25895"
"3106408";"Belo Vale (MG)";"7829"
"3106507";"Berilo (MG)";"12394"
"3106606";"Bertópolis (MG)";"4671"
"3106655";"Berizal (MG)";"4691"
"3106705";"Betim (MG)";"422354"
"3106804";"Bias Fortes (MG)";"3648"
"3106903";"Bicas (MG)";"14481"
"3107000";"Biquinhas (MG)";"2630"
"3107109";"Boa Esperança (MG)";"40412"
"3107208";"Bocaina de Minas (MG)";"5180"
"3107307";"Bocaiúva (MG)";"49891"
"3107406";"Bom Despacho (MG)";"49650"
"3107505";"Bom Jardim de Minas (MG)";"6648"
"3107604";"Bom Jesus da Penha (MG)";"4177"
"3107703";"Bom Jesus do Amparo (MG)";"5972"
"3107802";"Bom Jesus do Galho (MG)";"15500"
"3107901";"Bom Repouso (MG)";"10771"
"3108008";"Bom Sucesso (MG)";"17883"
"3108107";"Bonfim (MG)";"7018"
"3108206";"Bonfinópolis de Minas (MG)";"5797"
"3108255";"Bonito de Minas (MG)";"10797"
"3108305";"Borda da Mata (MG)";"18873"
"3108404";"Botelhos (MG)";"15323"
"3108503";"Botumirim (MG)";"6557"
"3108552";"Brasilândia de Minas (MG)";"15921"
"3108602";"Brasília de Minas (MG)";"32650"
"3108701";"Brás Pires (MG)";"4577"
"3108800";"Braúnas (MG)";"5024"
"3108909";"Brazópolis (MG)";"14911"
"3109006";"Brumadinho (MG)";"38373"
"3109105";"Bueno Brandão (MG)";"11228"
"3109204";"Buenópolis (MG)";"10592"
"3109253";"Bugre (MG)";"4140"
"3109303";"Buritis (MG)";"24524"
"3109402";"Buritizeiro (MG)";"28251"
"3109451";"Cabeceira Grande (MG)";"6901"
"3109501";"Cabo Verde (MG)";"14314"
"3109600";"Cachoeira da Prata (MG)";"3716"
"3109709";"Cachoeira de Minas (MG)";"11607"
"3109808";"Cachoeira Dourada (MG)";"2676"
"3109907";"Caetanópolis (MG)";"11287"
"3110004";"Caeté (MG)";"44066"
"3110103";"Caiana (MG)";"5398"
"3110202";"Cajuri (MG)";"4114"
"3110301";"Caldas (MG)";"14464"
"3110400";"Camacho (MG)";"3086"
"3110509";"Camanducaia (MG)";"22007"
"3110608";"Cambuí (MG)";"28924"
"3110707";"Cambuquira (MG)";"13040"
"3110806";"Campanário (MG)";"3745"
"3110905";"Campanha (MG)";"16532"
"3111002";"Campestre (MG)";"21417"
"3111101";"Campina Verde (MG)";"20052"
"3111150";"Campo Azul (MG)";"3853"
"3111200";"Campo Belo (MG)";"54272"
"3111309";"Campo do Meio (MG)";"11867"
"3111408";"Campo Florido (MG)";"7783"
"3111507";"Campos Altos (MG)";"15289"
"3111606";"Campos Gerais (MG)";"28970"
"3111705";"Canaã (MG)";"4706"
"3111804";"Canápolis (MG)";"12062"
"3111903";"Cana Verde (MG)";"5736"
"3112000";"Candeias (MG)";"15128"
"3112059";"Cantagalo (MG)";"4491"
"3112109";"Caparaó (MG)";"5472"
"3112208";"Capela Nova (MG)";"4815"
"3112307";"Capelinha (MG)";"37606"
"3112406";"Capetinga (MG)";"7168"
"3112505";"Capim Branco (MG)";"9609"
"3112604";"Capinópolis (MG)";"16183"
"3112653";"Capitão Andrade (MG)";"5362"
"3112703";"Capitão Enéas (MG)";"15157"
"3112802";"Capitólio (MG)";"8648"
"3112901";"Caputira (MG)";"9412"
"3113008";"Caraí (MG)";"23679"
"3113107";"Caranaíba (MG)";"3309"
"3113206";"Carandaí (MG)";"25214"
"3113305";"Carangola (MG)";"33513"
"3113404";"Caratinga (MG)";"91342"
"3113503";"Carbonita (MG)";"9526"
"3113602";"Careaçu (MG)";"6721"
"3113701";"Carlos Chagas (MG)";"19857"
"3113800";"Carmésia (MG)";"2615"
"3113909";"Carmo da Cachoeira (MG)";"12326"
"3114006";"Carmo da Mata (MG)";"11518"
"3114105";"Carmo de Minas (MG)";"14736"
"3114204";"Carmo do Cajuru (MG)";"21941"
"3114303";"Carmo do Paranaíba (MG)";"30823"
"3114402";"Carmo do Rio Claro (MG)";"21400"
"3114501";"Carmópolis de Minas (MG)";"18812"
"3114550";"Carneirinho (MG)";"10030"
"3114600";"Carrancas (MG)";"4103"
"3114709";"Carvalhópolis (MG)";"3563"
"3114808";"Carvalhos (MG)";"4625"
"3114907";"Casa Grande (MG)";"2309"
"3115003";"Cascalho Rico (MG)";"3055"
"3115102";"Cássia (MG)";"18036"
"3115201";"Conceição da Barra de Minas (MG)";"4052"
"3115300";"Cataguases (MG)";"74609"
"3115359";"Catas Altas (MG)";"5274"
"3115409";"Catas Altas da Noruega (MG)";"3652"
"3115458";"Catuji (MG)";"6646"
"3115474";"Catuti (MG)";"5163"
"3115508";"Caxambu (MG)";"22219"
"3115607";"Cedro do Abaeté (MG)";"1213"
"3115706";"Central de Minas (MG)";"7092"
"3115805";"Centralina (MG)";"10613"
"3115904";"Chácara (MG)";"3072"
"3116001";"Chalé (MG)";"5820"
"3116100";"Chapada do Norte (MG)";"15666"
"3116159";"Chapada Gaúcha (MG)";"12739"
"3116209";"Chiador (MG)";"2798"
"3116308";"Cipotânea (MG)";"6850"
"3116407";"Claraval (MG)";"4824"
"3116506";"Claro dos Poções (MG)";"7840"
"3116605";"Cláudio (MG)";"28063"
"3116704";"Coimbra (MG)";"7520"
"3116803";"Coluna (MG)";"9162"
"3116902";"Comendador Gomes (MG)";"3127"
"3117009";"Comercinho (MG)";"7714"
"3117108";"Conceição da Aparecida (MG)";"10339"
"3117207";"Conceição das Pedras (MG)";"2854"
"3117306";"Conceição das Alagoas (MG)";"26428"
"3117405";"Conceição de Ipanema (MG)";"4636"
"3117504";"Conceição do Mato Dentro (MG)";"18160"
"3117603";"Conceição do Pará (MG)";"5488"
"3117702";"Conceição do Rio Verde (MG)";"13672"
"3117801";"Conceição dos Ouros (MG)";"11367"
"3117836";"Cônego Marinho (MG)";"7611"
"3117876";"Confins (MG)";"6545"
"3117900";"Congonhal (MG)";"11588"
"3118007";"Congonhas (MG)";"53348"
"3118106";"Congonhas do Norte (MG)";"5128"
"3118205";"Conquista (MG)";"6928"
"3118304";"Conselheiro Lafaiete (MG)";"126420"
"3118403";"Conselheiro Pena (MG)";"23192"
"3118502";"Consolação (MG)";"1807"
"3118601";"Contagem (MG)";"653800"
"3118700";"Coqueiral (MG)";"9446"
"3118809";"Coração de Jesus (MG)";"27014"
"3118908";"Cordisburgo (MG)";"9014"
"3119005";"Cordislândia (MG)";"3580"
"3119104";"Corinto (MG)";"24407"
"3119203";"Coroaci (MG)";"10365"
"3119302";"Coromandel (MG)";"28483"
"3119401";"Coronel Fabriciano (MG)";"109857"
"3119500";"Coronel Murta (MG)";"9405"
"3119609";"Coronel Pacheco (MG)";"3117"
"3119708";"Coronel Xavier Chaves (MG)";"3461"
"3119807";"Córrego Danta (MG)";"3374"
"3119906";"Córrego do Bom Jesus (MG)";"3807"
"3119955";"Córrego Fundo (MG)";"6252"
"3120003";"Córrego Novo (MG)";"3000"
"3120102";"Couto de Magalhães de Minas (MG)";"4428"
"3120151";"Crisólita (MG)";"6579"
"3120201";"Cristais (MG)";"12444"
"3120300";"Cristália (MG)";"6026"
"3120409";"Cristiano Otoni (MG)";"5215"
"3120508";"Cristina (MG)";"10483"
"3120607";"Crucilândia (MG)";"5036"
"3120706";"Cruzeiro da Fortaleza (MG)";"4158"
"3120805";"Cruzília (MG)";"15435"
"3120839";"Cuparaque (MG)";"4972"
"3120870";"Curral de Dentro (MG)";"7559"
"3120904";"Curvelo (MG)";"79401"
"3121001";"Datas (MG)";"5457"
"3121100";"Delfim Moreira (MG)";"8203"
"3121209";"Delfinópolis (MG)";"7165"
"3121258";"Delta (MG)";"9707"
"3121308";"Descoberto (MG)";"5029"
"3121407";"Desterro de Entre Rios (MG)";"7317"
"3121506";"Desterro do Melo (MG)";"3026"
"3121605";"Diamantina (MG)";"48095"
"3121704";"Diogo de Vasconcelos (MG)";"3918"
"3121803";"Dionísio (MG)";"8373"
"3121902";"Divinésia (MG)";"3446"
"3122009";"Divino (MG)";"20074"
"3122108";"Divino das Laranjeiras (MG)";"5084"
"3122207";"Divinolândia de Minas (MG)";"7517"
"3122306";"Divinópolis (MG)";"232945"
"3122355";"Divisa Alegre (MG)";"6553"
"3122405";"Divisa Nova (MG)";"6050"
"3122454";"Divisópolis (MG)";"10382"
"3122470";"Dom Bosco (MG)";"3830"
"3122504";"Dom Cavati (MG)";"5260"
"3122603";"Dom Joaquim (MG)";"4609"
"3122702";"Dom Silvério (MG)";"5349"
"3122801";"Dom Viçoso (MG)";"3073"
"3122900";"Dona Euzébia (MG)";"6483"
"3123007";"Dores de Campos (MG)";"10026"
"3123106";"Dores de Guanhães (MG)";"5322"
"3123205";"Dores do Indaiá (MG)";"13952"
"3123304";"Dores do Turvo (MG)";"4455"
"3123403";"Doresópolis (MG)";"1526"
"3123502";"Douradoquara (MG)";"1925"
"3123528";"Durandé (MG)";"7852"
"3123601";"Elói Mendes (MG)";"27505"
"3123700";"Engenheiro Caldas (MG)";"11032"
"3123809";"Engenheiro Navarro (MG)";"7369"
"3123858";"Entre Folhas (MG)";"5397"
"3123908";"Entre Rios de Minas (MG)";"15210"
"3124005";"Ervália (MG)";"18944"
"3124104";"Esmeraldas (MG)";"68133"
"3124203";"Espera Feliz (MG)";"24641"
"3124302";"Espinosa (MG)";"32183"
"3124401";"Espírito Santo do Dourado (MG)";"4692"
"3124500";"Estiva (MG)";"11411"
"3124609";"Estrela Dalva (MG)";"2459"
"3124708";"Estrela do Indaiá (MG)";"3593"
"3124807";"Estrela do Sul (MG)";"7940"
"3124906";"Eugenópolis (MG)";"11229"
"3125002";"Ewbank da Câmara (MG)";"3940"
"3125101";"Extrema (MG)";"33729"
"3125200";"Fama (MG)";"2424"
"3125309";"Faria Lemos (MG)";"3383"
"3125408";"Felício dos Santos (MG)";"5046"
"3125507";"São Gonçalo do Rio Preto (MG)";"3197"
"3125606";"Felisburgo (MG)";"7386"
"3125705";"Felixlândia (MG)";"15178"
"3125804";"Fernandes Tourinho (MG)";"3337"
"3125903";"Ferros (MG)";"10519"
"3125952";"Fervedouro (MG)";"10989"
"3126000";"Florestal (MG)";"7278"
"3126109";"Formiga (MG)";"68236"
"3126208";"Formoso (MG)";"9184"
"3126307";"Fortaleza de Minas (MG)";"4382"
"3126406";"Fortuna de Minas (MG)";"2913"
"3126505";"Francisco Badaró (MG)";"10553"
"3126604";"Francisco Dumont (MG)";"5188"
"3126703";"Francisco Sá (MG)";"26325"
"3126752";"Franciscópolis (MG)";"5708"
"3126802";"Frei Gaspar (MG)";"6026"
"3126901";"Frei Inocêncio (MG)";"9543"
"3126950";"Frei Lagonegro (MG)";"3498"
"3127008";"Fronteira (MG)";"16744"
"3127057";"Fronteira dos Vales (MG)";"4743"
"3127073";"Fruta de Leite (MG)";"5758"
"3127107";"Frutal (MG)";"58295"
"3127206";"Funilândia (MG)";"4237"
"3127305";"Galiléia (MG)";"7047"
"3127339";"Gameleiras (MG)";"5250"
"3127354";"Glaucilândia (MG)";"3145"
"3127370";"Goiabeira (MG)";"3304"
"3127388";"Goianá (MG)";"3928"
"3127404";"Gonçalves (MG)";"4401"
"3127503";"Gonzaga (MG)";"6206"
"3127602";"Gouveia (MG)";"12056"
"3127701";"Governador Valadares (MG)";"279665"
"3127800";"Grão Mogol (MG)";"15870"
"3127909";"Grupiara (MG)";"1417"
"3128006";"Guanhães (MG)";"33815"
"3128105";"Guapé (MG)";"14435"
"3128204";"Guaraciaba (MG)";"10537"
"3128253";"Guaraciama (MG)";"4982"
"3128303";"Guaranésia (MG)";"19360"
